interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
55029|223|62|5|46|Chat|2
71630|1283|86|4|15|Email|4
92253|1314|54|5|25|Chat|1
42991|88|58|5|23|Email|1
68697|1670|57|4|10|Email|5
3136|98|45|1|33|Call|5
91244|1124|94|2|37|Call|3
37589|1729|1|3|12|Email|2
42330|1093|92|3|7|Email|5
4239|26|48|3|12|Chat|4
40275|1077|52|5|46|In-Person|4
57796|793|37|1|20|Chat|1
74464|1598|84|5|21|Chat|1
1744|1537|91|4|15|Call|2
66467|1268|82|1|33|In-Person|1
38346|568|94|1|13|Call|5
16325|631|19|1|33|In-Person|4
75214|1742|52|4|46|Chat|1
47614|1701|33|1|5|In-Person|3
20431|1042|48|2|9|Email|5
1633|1050|31|1|23|In-Person|2
2222|544|83|2|50|Chat|4
8836|1252|13|2|36|Call|5
74304|1594|40|4|43|In-Person|4
4996|359|42|5|14|In-Person|3
50936|889|44|2|11|Chat|5
45663|172|98|2|48|Call|5
47573|996|69|3|12|Chat|1
11785|408|19|4|19|Chat|4
98553|1754|4|1|3|In-Person|2
34719|900|19|3|13|Call|4
69074|470|45|4|11|Call|5
60135|233|45|2|28|Email|3
43461|1027|53|3|15|In-Person|3
3319|1623|16|1|34|Chat|5
4759|102|34|2|14|In-Person|3
38709|243|59|2|9|Chat|3
25551|241|29|4|41|Chat|1
58744|892|76|5|39|In-Person|2
33818|1765|16|5|10|In-Person|2
30691|1025|6|5|10|Email|1
19217|684|88|4|15|Call|5
23336|197|84|3|14|Email|3
28324|1297|17|4|17|Email|5
45704|708|19|5|47|Call|1
64607|1246|10|2|35|Call|2
12387|1230|34|1|14|Email|5
12453|1738|1|4|25|Chat|4
72362|1405|52|4|19|Call|5
26739|1032|13|2|17|Email|2
27229|553|26|1|8|In-Person|2
17902|177|27|5|1|In-Person|3
80765|1110|81|3|50|Chat|3
46755|170|66|3|7|Email|2
50594|107|34|2|13|Email|3
5623|1817|17|1|28|In-Person|5
20428|1760|2|4|5|Chat|3
73396|914|67|5|41|In-Person|5
79864|1232|73|2|26|Chat|4
98307|1045|23|3|24|Chat|5
83194|620|13|4|45|In-Person|3
40479|117|80|4|18|Chat|2
82358|401|27|2|25|In-Person|2
46787|1817|35|1|34|Chat|1
89442|1054|21|5|39|In-Person|2
85256|1235|52|1|28|In-Person|1
1328|294|30|2|34|In-Person|3
56078|1133|47|1|24|Chat|2
17349|881|93|3|47|Email|2
18|185|98|4|32|In-Person|2
66571|758|18|2|1|Call|4
87871|690|27|4|28|Chat|4
59782|1167|10|5|18|Call|5
78302|871|29|1|12|Chat|3
60370|1369|93|2|12|In-Person|2
59821|429|72|3|43|In-Person|2
31284|1345|91|2|46|In-Person|5
96951|639|50|1|5|Chat|5
8020|861|68|1|24|Chat|4
21539|96|99|3|49|Email|3
61192|508|90|5|42|Call|2
27646|277|100|2|38|Email|3
9487|159|7|1|36|Email|3
97901|305|100|2|47|Email|3
53223|1493|10|2|34|Chat|4
6194|382|78|1|44|Chat|3
39523|234|18|5|41|Chat|2
39574|681|19|4|44|In-Person|2
1170|845|87|5|45|Call|4
32240|1275|36|1|42|Chat|1
33290|871|61|3|11|Chat|1
86925|237|58|4|14|In-Person|1
42781|1425|32|2|46|Chat|2
36715|1683|77|5|21|In-Person|5
78817|1162|58|5|29|Email|2
17195|850|10|2|3|In-Person|5
27771|1651|98|1|39|Chat|5
45890|1522|9|4|36|Chat|4
58001|162|42|2|17|In-Person|5
79378|869|96|5|34|In-Person|3
10164|1683|17|5|45|Chat|4
52312|1473|72|3|39|Chat|4
13737|594|12|2|32|Chat|1
59239|1661|3|1|18|Chat|5
74309|787|62|4|12|Call|1
27754|1248|77|1|49|Email|2
5519|63|32|1|37|In-Person|3
91959|72|43|5|26|In-Person|4
30051|639|69|2|27|Call|5
57040|40|28|2|40|In-Person|5
2124|625|24|2|37|Chat|4
9546|54|54|3|17|Email|1
56748|1148|76|5|49|Call|4
90608|1420|27|2|21|Call|2
21310|735|52|2|24|Email|1
23074|94|4|3|24|In-Person|3
13185|1325|42|5|42|In-Person|3
44936|1163|11|2|22|In-Person|1
61883|1222|41|5|9|Email|5
30344|876|85|2|23|In-Person|1
48463|866|31|3|44|In-Person|1
43734|747|59|3|29|Chat|3
6355|41|53|5|42|Call|1
64754|1692|25|3|16|Email|3
45688|1265|67|3|33|In-Person|3
14371|1260|43|3|48|Call|2
74079|706|42|4|11|In-Person|1
62884|706|79|1|4|Call|4
2521|1356|24|2|30|In-Person|1
40535|1678|7|1|33|Email|1
11457|342|62|5|42|Call|4
73729|355|47|2|25|Call|2
23562|1130|46|4|14|In-Person|4
87741|1531|74|1|10|In-Person|5
33361|1746|13|1|41|Email|1
61903|97|22|2|19|Chat|1
12567|1040|53|4|38|Call|2
21834|450|19|4|2|Email|3
53160|1434|12|5|7|Chat|1
61612|1768|4|3|20|Email|5
12899|145|74|4|12|Email|4
10980|1774|41|3|2|In-Person|3
47035|904|61|4|2|In-Person|5
1331|644|63|4|31|Email|4
76016|476|99|1|17|In-Person|3
23079|1000|74|1|13|Call|1
6710|948|62|5|40|In-Person|5
85338|86|16|1|4|In-Person|1
81520|1785|21|4|49|Call|3
43656|727|80|5|4|Email|5
53820|1181|82|5|35|Chat|5
75736|967|4|3|19|In-Person|1
28794|807|77|4|15|Chat|3
18318|1192|49|4|11|Call|4
65259|1272|34|4|44|Chat|1
5774|1000|98|1|25|Chat|1
83816|639|40|1|1|Call|1
49|1380|11|3|43|Chat|4
92027|483|79|3|37|In-Person|3
24311|962|12|1|5|In-Person|3
72773|493|45|2|45|Chat|4
19259|1145|51|2|49|Email|1
54227|1301|77|3|36|In-Person|1
89395|658|85|3|2|Call|4
23394|1335|37|1|37|Email|2
32577|1343|29|4|23|Chat|2
92298|1105|94|5|20|Call|5
74395|236|61|1|17|Email|3
74818|452|23|4|6|Email|2
41119|1192|70|2|29|Chat|1
63914|1428|25|5|15|Chat|3
14862|442|99|4|46|Chat|1
73569|672|82|3|4|In-Person|1
43299|1741|5|2|25|In-Person|1
38316|1505|62|5|8|Email|4
48277|792|11|5|26|Chat|1
98796|714|91|2|16|Call|3
50556|59|85|5|49|In-Person|3
50212|850|31|2|5|In-Person|3
43264|1756|13|5|33|Call|3
51630|440|46|5|22|In-Person|3
34634|1823|77|1|31|Email|2
59530|1813|7|5|40|Call|1
47576|1055|47|1|34|Email|2
30712|65|16|4|49|Email|5
81652|596|68|2|23|In-Person|1
53434|597|3|4|29|Chat|1
14569|385|17|5|31|In-Person|5
36463|1384|12|3|15|Chat|2
53410|874|58|3|29|Email|5
65312|1810|86|3|5|Call|3
36303|852|42|4|14|Chat|1
60036|747|63|1|5|Email|5
94527|29|79|5|8|Call|5
58522|114|13|4|46|Chat|3
1133|346|100|1|44|Email|4
67990|1424|50|1|21|Call|3
2122|1619|8|2|32|Call|1
9588|1384|44|5|29|Chat|4
77772|1658|17|5|27|Call|4
14595|470|76|3|45|Chat|1
55063|251|97|1|22|In-Person|2
4200|1361|19|1|34|Call|3
92776|1547|93|3|19|In-Person|2
98570|1433|19|2|31|Chat|1
82567|519|79|4|34|Call|3
16086|1001|20|3|25|Chat|3
89645|1709|83|5|19|In-Person|3
77488|1120|46|5|10|Email|5
41974|1165|78|4|5|Email|1
69315|235|6|5|27|In-Person|5
99507|855|8|3|23|In-Person|1
58389|1423|10|3|36|Call|3
46691|695|34|1|34|Email|3
80749|1331|11|3|9|In-Person|2
48981|411|92|1|20|Call|4
63276|402|48|1|30|In-Person|4
23179|386|52|2|42|Chat|2
23451|1660|49|5|31|Email|2
22299|1606|77|4|48|Chat|4
40133|113|71|5|50|In-Person|2
42993|825|53|5|18|Email|2
34129|535|85|3|4|Email|2
23383|371|15|1|30|Email|1
17376|48|83|3|14|In-Person|3
75481|376|2|4|43|Call|3
52877|217|34|2|49|Chat|2
19957|1282|42|5|50|Chat|3
79616|1140|44|1|48|In-Person|2
10036|1498|21|1|41|In-Person|4
8243|773|2|1|16|Call|4
6766|1391|90|3|34|Email|3
89353|1299|98|4|50|In-Person|2
44970|273|32|3|40|In-Person|5
27991|78|60|1|44|Chat|1
99608|548|13|3|44|Chat|5
83825|932|83|2|15|In-Person|3
81004|1121|1|4|33|In-Person|4
5989|1497|67|1|4|Call|4
70146|1278|55|1|47|Chat|3
71684|1004|54|1|27|Email|2
41601|1301|13|4|6|Chat|2
47618|906|68|4|22|In-Person|2
27795|635|51|5|35|Email|1
22304|319|75|2|19|Email|1
73272|636|50|3|13|Chat|2
12739|1776|25|2|1|Call|2
46132|1649|5|1|10|Email|5
79244|424|71|5|10|In-Person|2
33400|119|65|3|7|Email|2
99943|1541|20|5|9|Call|4
56314|1089|29|3|22|Chat|4
40725|1400|17|5|6|Chat|1
84834|19|81|3|34|In-Person|4
84008|749|31|3|22|Call|5
99340|1497|36|1|22|Chat|5
618|182|60|5|17|Email|1
67614|917|79|5|19|Call|4
17133|1408|70|5|9|In-Person|1
23863|199|97|1|1|Call|2
43954|575|38|3|13|Email|4
23832|160|29|2|12|Chat|4
45171|688|73|4|30|Email|1
73089|1617|64|3|6|Email|2
65995|345|86|2|49|In-Person|3
96953|79|57|1|33|Email|3
90085|53|72|4|10|In-Person|5
97827|138|40|2|21|Chat|1
26999|900|71|1|14|In-Person|3
12686|520|65|3|27|Chat|3
75810|1300|94|3|47|Chat|3
40029|412|74|1|20|Chat|1
90009|1206|57|5|30|Email|2
96074|187|46|4|27|Chat|1
73717|1703|69|1|16|Call|3
84891|602|15|5|10|Email|2
65569|1424|62|1|35|Email|1
31365|1482|18|3|36|Chat|2
23105|1740|48|3|41|Call|1
38463|904|53|2|43|In-Person|4
9445|1213|15|2|3|Call|2
61754|551|42|1|3|In-Person|3
68637|79|15|1|7|Call|5
79122|1128|35|1|42|Email|1
13229|693|69|3|1|Email|5
70999|455|87|3|2|Chat|3
89889|63|87|4|28|Email|5
91412|336|72|2|29|Email|1
69664|168|94|4|22|In-Person|3
10740|296|26|3|16|Email|3
84618|778|40|2|34|Chat|2
59733|1178|59|4|4|Call|3
22452|1506|75|1|16|Email|1
68635|1291|57|2|43|Chat|1
54751|1030|97|1|16|Call|3
27276|1678|73|5|13|Email|4
5400|228|7|4|7|Call|2
20756|1088|81|3|6|Chat|3
21452|94|88|1|49|Email|3
17503|701|22|5|25|In-Person|1
23084|1340|34|2|15|Chat|5
3374|708|27|2|6|In-Person|2
65477|1269|5|1|36|Email|2
4181|1120|97|4|37|Chat|5
46439|1551|35|1|20|Email|5
33958|220|40|2|2|Call|4
44866|811|5|1|17|Call|5
3282|510|7|4|41|Chat|1
40381|1627|88|2|9|Call|1
71107|266|31|3|21|Call|3
72772|563|12|3|38|Email|4
12722|77|68|2|25|Call|1
36286|717|52|3|14|Call|4
41107|1101|91|1|14|Email|1
64619|763|49|4|18|Email|1
94547|524|100|5|13|Call|1
71259|1287|51|1|16|In-Person|4
32688|397|54|3|4|Call|5
22160|1007|89|3|47|Email|1
80705|1700|20|2|14|In-Person|2
436|9|34|1|3|Chat|3
98368|605|26|1|40|Email|2
53152|1519|75|3|49|Call|2
36787|1052|42|3|12|Email|5
52857|1157|30|2|21|In-Person|2
61409|1|72|3|2|Email|2
37900|563|23|4|6|Chat|1
28747|117|13|1|11|Call|2
83605|1152|8|2|16|Call|4
17972|1814|83|4|50|Chat|1
32216|1271|73|5|43|In-Person|2
46194|1759|57|3|1|Email|3
9958|1157|77|1|7|Call|5
19944|113|64|3|38|Call|3
14337|1028|29|2|27|In-Person|2
66592|640|19|3|12|Email|4
17498|255|69|2|22|Email|4
96462|912|71|4|14|Call|3
54386|1711|52|2|25|Email|3
63444|46|37|1|19|Email|2
25430|1237|2|2|30|Chat|2
34211|1641|15|2|43|Call|1
94298|1223|30|3|47|Chat|5
21018|492|3|1|23|Call|3
56138|931|35|4|34|In-Person|2
57037|452|49|5|3|Call|3
87461|129|16|1|44|Call|2
48016|1280|83|4|36|Email|4
57765|344|8|2|9|In-Person|1
41009|1352|26|4|18|In-Person|5
50673|1571|27|4|15|In-Person|4
56786|402|86|1|35|Chat|3
86668|698|26|5|42|Call|2
95244|359|76|5|43|Call|5
87123|397|25|5|18|Chat|3
87555|712|21|3|43|In-Person|2
7225|1108|93|1|22|Email|2
99489|491|43|2|35|Email|1
27253|1725|93|2|11|Call|3
91127|1746|83|5|16|In-Person|5
33731|388|39|3|13|Email|1
47142|809|82|5|36|In-Person|3
32184|1690|90|2|36|Call|1
37909|61|73|4|16|Chat|3
14359|907|81|5|38|Call|4
72437|1535|64|4|37|Call|5
14508|592|76|3|18|Call|3
8864|191|54|2|12|In-Person|1
4059|1790|71|1|16|Email|2
3940|1511|61|5|44|Call|5
21389|1788|100|2|32|Chat|1
86708|777|52|1|4|Email|4
34473|813|90|5|8|Chat|5
20620|1165|89|2|33|Email|1
28807|1239|16|4|10|Chat|2
2591|465|26|3|25|In-Person|1
7114|1175|7|3|22|Call|5
86828|501|2|4|16|Call|2
88718|1421|78|5|32|Chat|1
84102|1162|94|3|14|Email|5
70132|1210|5|5|28|Call|4
48441|915|7|3|47|Chat|4
52785|1169|78|2|18|In-Person|3
53129|1351|20|3|45|Call|5
4262|603|70|4|32|In-Person|4
69475|50|31|5|8|Call|4
15870|1425|82|4|39|Chat|1
43782|1323|70|2|40|Call|1
47257|1597|92|1|39|In-Person|4
48214|1719|61|3|30|Email|2
83792|75|40|2|26|Email|4
70050|1217|81|5|48|Email|3
50585|1747|8|4|2|Email|3
14269|811|48|1|29|Chat|5
25044|41|47|2|48|Call|2
98839|845|98|3|23|Email|2
79216|1812|99|1|17|In-Person|4
56054|210|7|5|44|Email|1
42923|1055|35|5|25|In-Person|1
76901|1800|59|3|37|Email|3
10946|965|100|5|45|Email|5
85800|1476|47|2|18|Email|1
33339|1530|63|3|17|Call|3
59047|681|83|1|7|Call|2
50262|63|6|4|13|In-Person|4
70|464|55|5|24|Email|3
36842|1117|15|2|30|In-Person|5
11254|783|55|2|48|In-Person|1
30404|585|5|1|45|Email|5
87234|1296|11|3|2|In-Person|5
48359|1235|33|1|33|Call|3
63386|1170|60|3|12|Email|1
98975|1352|48|5|4|Call|4
95368|1359|71|3|10|Email|1
60301|63|94|5|26|Email|1
78378|1606|41|5|13|Chat|5
72740|1712|83|2|10|Email|2
78254|1788|52|4|36|Chat|2
56931|576|70|2|33|Chat|3
25752|155|77|5|1|Email|2
59591|1339|88|2|44|Call|2
60564|1374|43|3|33|Call|3
86712|967|33|3|40|Call|1
50874|730|50|5|16|In-Person|5
64973|1693|26|4|50|In-Person|5
72782|1033|38|1|17|Email|2
74150|188|51|2|20|Chat|2
90565|637|12|4|48|Email|2
99866|142|11|5|31|Call|4
22909|213|47|5|10|Email|5
50284|114|55|3|50|Call|3
8962|1638|95|3|16|In-Person|1
69673|837|100|1|45|Call|5
64101|1186|26|1|4|Chat|1
83850|1532|62|1|26|Call|3
35625|505|62|3|42|Email|5
73758|1368|58|4|12|Call|1
46985|866|25|3|46|In-Person|1
60360|1004|62|3|46|Call|3
86212|423|67|5|16|Chat|2
71820|337|15|2|7|Email|2
75605|1661|78|1|46|Chat|4
87303|1548|5|2|21|In-Person|2
19978|902|84|3|33|Call|1
66277|353|61|2|12|Email|3
88866|1628|88|3|48|Email|2
98410|1606|58|4|6|Call|4
22362|1507|18|5|48|Chat|2
84580|1821|33|2|19|Call|4
22740|1489|34|1|31|Call|5
43926|357|33|1|31|Email|5
10162|328|61|4|2|In-Person|1
83195|1216|19|5|3|Email|1
14052|1764|31|4|43|Call|5
77029|1689|60|5|46|Email|2
32087|971|53|1|30|In-Person|3
97655|749|20|3|2|Email|1
74655|1505|47|3|27|Call|1
65232|384|69|5|6|Call|1
47178|1264|2|5|40|Email|5
37655|999|87|2|43|Call|4
46214|1105|71|3|43|In-Person|1
15048|92|44|4|2|Email|5
83117|862|2|4|38|In-Person|1
77004|1048|48|1|38|Chat|2
79467|1125|18|4|49|Call|5
7843|1744|65|5|41|Chat|3
54608|1145|48|4|1|Email|1
71314|865|38|1|22|In-Person|3
7667|1467|4|5|39|Chat|4
63071|1022|20|2|36|Email|3
26652|900|84|5|42|Chat|3
45280|606|95|3|16|In-Person|5
1983|1334|13|5|16|Chat|3
79376|1660|85|2|50|Call|5
95458|403|20|3|29|In-Person|2
60138|352|75|1|32|Email|4
51528|654|56|2|50|Chat|4
88056|1585|94|2|49|Email|4
35505|1558|95|4|31|In-Person|2
10755|1555|60|5|49|Email|1
26868|1250|31|5|49|Email|3
92526|882|77|3|49|Call|4
96476|548|95|3|2|Chat|1
59646|241|71|5|25|Call|4
48307|920|33|3|13|In-Person|1
18393|959|35|1|20|In-Person|1
50228|1200|8|4|43|Email|2
67026|433|55|2|29|Email|1
36297|1335|61|2|25|Chat|4
95029|623|48|2|16|Call|2
59367|1237|96|2|38|Chat|1
59306|296|9|1|42|In-Person|4
22888|211|34|2|23|In-Person|4
29688|964|26|3|50|Email|1
86086|1583|47|4|18|Email|3
33672|323|63|1|34|Email|3
82206|1622|88|3|45|In-Person|3
64002|1052|3|2|14|Call|3
18841|423|88|5|42|In-Person|5
57449|367|97|4|49|Chat|5
14295|590|97|2|24|Call|3
10991|1131|40|5|19|Email|3
62332|745|65|4|16|Email|4
56947|1143|24|5|22|Email|1
53167|1564|54|3|12|Call|2
90588|1819|28|5|11|Email|4
27202|117|2|2|7|In-Person|1
68506|1570|69|3|41|Call|5
8808|213|81|3|39|In-Person|5
97114|931|90|4|5|In-Person|3
12485|695|16|2|46|Chat|2
47582|180|45|3|48|Call|2
63569|881|100|3|9|Call|1
28817|1478|75|5|45|In-Person|2
64274|1530|26|2|25|In-Person|2
49053|687|30|4|10|In-Person|3
11122|1792|44|3|44|Call|2
73929|523|45|4|35|Call|1
79722|60|72|5|10|In-Person|4
76855|949|67|5|36|Call|2
12002|769|71|5|1|In-Person|1
55269|1257|83|5|44|Email|2
7339|1297|62|1|21|Call|5
16809|1021|22|5|11|In-Person|3
24694|1055|64|5|46|Email|4
4243|1799|26|5|47|In-Person|3
25491|336|88|2|36|Email|2
42700|596|83|1|41|Email|5
75798|1621|14|1|31|In-Person|3
61307|728|71|1|33|Call|2
32496|317|79|1|40|Call|3
23713|402|85|2|21|In-Person|2
90677|1822|42|1|18|Chat|2
31032|908|52|4|1|In-Person|1
11124|1192|38|2|35|Call|3
31786|800|83|5|12|In-Person|4
97270|1046|36|3|19|Call|4
12471|1569|27|3|36|Chat|1
70330|1023|98|4|18|In-Person|5
4846|254|87|3|2|In-Person|2
56515|1180|20|5|14|Chat|5
19356|1713|74|2|14|Chat|5
52882|1635|1|2|33|Email|4
15556|774|81|3|42|Email|1
71476|288|3|3|43|Call|1
90923|12|67|4|35|Email|2
29427|962|82|5|5|In-Person|3
99636|23|83|2|11|Call|5
15948|352|93|4|24|In-Person|4
14679|1374|29|1|21|In-Person|5
80424|749|67|3|34|Call|2
90614|1098|57|3|50|Call|4
82038|754|46|1|3|Chat|5
20682|1053|57|2|11|Email|1
81358|1364|90|1|38|Chat|1
96383|742|79|2|38|Call|1
75528|52|55|4|19|Call|5
78227|1298|91|2|27|Chat|2
45458|1804|33|4|42|Call|5
44394|929|89|5|16|Chat|5
99145|1341|45|1|18|Email|2
96055|406|76|4|5|In-Person|1
85928|1514|32|5|9|Email|1
95763|1707|62|2|32|Email|2
24439|443|51|4|13|Call|4
92540|654|97|1|33|Email|5
54223|1031|10|3|31|Chat|5
7069|1504|29|4|3|Chat|2
64602|1460|61|2|44|Chat|2
8690|23|83|3|32|Chat|2
50714|1675|77|5|38|Call|4
39893|217|62|4|44|Chat|4
60599|308|33|3|24|Email|3
74874|398|63|2|33|Email|4
52942|289|86|3|2|Chat|2
49095|1389|28|1|44|Chat|5
68214|1100|57|4|20|Call|4
94345|570|79|2|29|In-Person|1
68996|1197|30|1|20|In-Person|2
19282|115|64|3|31|In-Person|2
88479|1373|40|3|16|Email|3
58427|938|93|5|17|In-Person|3
17099|150|79|1|14|Chat|2
1391|225|80|3|43|Chat|5
94921|1245|35|4|30|Chat|5
94486|448|14|1|47|Call|3
8739|1356|79|3|13|Email|5
93832|483|14|1|29|Call|1
63132|882|17|2|34|Email|5
80593|1391|99|1|33|Chat|2
33208|22|89|4|25|Email|1
51746|840|14|5|49|In-Person|5
3854|1203|66|3|3|In-Person|4
80051|631|56|4|4|Call|2
92187|1420|55|1|42|Call|1
43145|1113|91|1|16|In-Person|4
2749|1655|90|4|38|Call|1
3044|1271|22|2|21|Email|1
58266|1123|38|5|38|In-Person|4
56779|525|63|4|20|Email|4
7536|1112|79|3|25|In-Person|2
38319|11|23|4|47|Email|4
85702|687|12|4|1|In-Person|4
19914|563|17|2|16|Call|1
89306|1560|95|5|33|In-Person|4
63370|224|27|1|41|Call|3
18851|1228|9|3|3|Chat|2
39222|1475|24|5|40|Email|3
50120|1603|89|3|10|Email|2
29508|1053|77|2|43|In-Person|2
18062|844|34|4|33|In-Person|2
65282|456|56|3|26|Chat|2
22940|211|63|2|44|Call|3
72166|1424|26|2|31|Email|5
54551|77|25|1|20|Call|5
43564|921|20|3|40|Chat|3
73974|175|5|2|16|In-Person|2
91234|1511|11|1|23|In-Person|5
82483|1772|32|2|12|Email|4
80431|1047|100|3|28|Call|3
90586|589|1|5|35|In-Person|5
80809|430|53|5|10|In-Person|4
34520|1402|96|4|11|Call|5
50100|852|57|4|25|Chat|1
66898|908|62|4|33|In-Person|2
333|1488|69|2|7|Call|3
85115|161|31|2|10|In-Person|5
93886|1488|38|1|25|In-Person|1
45586|127|7|4|4|In-Person|4
39552|343|70|1|50|Call|5
72241|1810|19|5|42|Email|4
89399|916|10|2|8|In-Person|5
37815|371|67|1|15|Email|3
28595|99|98|4|21|Chat|2
27799|1487|92|2|20|Chat|5
58961|188|9|5|21|Email|5
17293|314|10|3|34|In-Person|5
74221|1361|84|5|10|Email|2
2721|182|80|4|35|Chat|4
30400|1533|84|3|42|Call|5
76661|1302|87|2|28|Email|1
60153|275|3|2|32|Chat|5
85389|1497|26|2|20|Email|2
22657|822|31|1|22|Chat|1
53972|982|23|1|8|Call|3
81120|1815|32|1|16|Call|1
6158|49|52|4|28|Chat|1
34281|876|8|3|36|Call|2
12135|583|61|4|2|Call|3
8308|119|27|4|44|Email|5
18767|1551|35|3|17|Call|4
25690|372|47|4|50|Email|2
17624|389|77|3|40|Chat|2
55699|1762|39|1|35|Call|3
22996|64|63|5|50|Email|5
88654|943|47|2|7|Chat|2
77733|1306|78|4|12|Chat|2
55386|408|9|3|44|Chat|2
14696|324|19|1|42|Chat|5
62153|382|92|3|6|In-Person|5
67288|1740|80|1|17|Chat|5
39814|711|18|3|48|In-Person|4
52187|1194|54|2|49|In-Person|2
18565|1151|78|3|35|Chat|5
98601|623|70|3|37|Email|5
72287|1388|89|3|11|Call|5
28224|855|49|3|29|Chat|1
55737|914|89|5|35|Email|2
35831|1280|23|3|32|Chat|5
52400|310|18|1|19|Email|2
67756|350|63|2|13|Email|2
54362|1258|93|5|23|Call|4
83674|276|69|5|25|In-Person|5
17399|1333|21|5|42|Email|2
64572|1249|58|1|24|In-Person|1
84763|1186|13|5|42|In-Person|5
43490|1670|47|5|48|Chat|3
53871|1071|5|4|40|Chat|2
7747|244|80|1|43|Call|2
26918|267|69|3|16|Chat|2
39477|31|56|4|20|Chat|3
78800|921|95|5|41|Call|4
99629|275|79|1|43|In-Person|3
91647|442|89|4|50|Call|2
5643|151|82|5|10|Call|1
50145|1351|56|2|3|Chat|2
38655|1619|16|2|44|In-Person|1
25467|1299|20|4|47|Call|1
87851|1737|7|3|19|In-Person|3
11371|92|53|5|16|In-Person|1
72249|1158|58|3|15|Email|2
94618|426|15|1|29|Chat|2
33917|737|57|4|34|Chat|5
52847|1569|90|4|17|Call|5
51433|1155|43|5|32|Chat|1
59207|749|10|1|5|Call|2
70294|1292|98|5|43|Email|4
18667|550|9|5|31|Call|3
90497|796|17|3|42|Chat|2
64840|1589|51|5|31|Email|3
54591|403|36|2|18|Chat|2
96966|533|46|2|13|Call|1
29258|1650|21|3|44|Email|3
24362|175|19|1|50|Email|3
49724|618|12|4|19|Call|2
34337|1524|48|4|44|Chat|4
43479|440|56|3|9|In-Person|3
49495|121|2|3|4|In-Person|4
32842|477|53|2|29|Email|4
76174|1434|9|3|27|Email|1
65166|1809|100|1|34|Call|3
48635|1008|98|5|49|Call|5
31521|1426|93|5|18|Email|3
63289|1798|19|3|27|Email|5
52455|891|76|1|19|Email|3
64788|342|72|1|48|In-Person|2
33205|59|45|4|6|In-Person|4
21630|859|56|4|44|Call|4
4915|1319|92|5|19|Call|4
80763|1437|50|1|30|In-Person|3
59790|956|80|2|15|Call|3
3630|339|16|1|33|Email|5
69701|1592|69|1|34|Email|3
38768|95|80|2|39|Chat|3
7976|357|97|5|24|Call|5
13880|264|6|4|5|Email|1
83309|1419|15|3|18|Call|4
83285|1398|29|5|13|Call|2
4564|1119|34|4|16|In-Person|1
897|1602|94|4|39|In-Person|2
33561|1539|75|2|30|Email|1
15527|1516|87|2|14|In-Person|4
78600|727|49|2|18|Call|1
33103|1511|27|2|19|In-Person|4
1540|291|42|3|27|Email|3
77807|747|39|3|45|Email|4
91551|1387|5|1|15|Chat|4
38843|955|35|2|1|Chat|2
80079|452|41|1|4|Email|5
1396|626|1|5|9|Call|5
35589|1567|1|2|25|In-Person|2
60984|993|47|3|3|Chat|5
91247|761|55|4|13|Email|5
65079|1562|29|1|44|Call|3
92547|191|7|2|28|Chat|1
97068|138|77|3|44|Call|2
19917|394|15|2|22|Call|4
29218|770|42|3|22|Call|5
47947|969|85|5|4|Chat|1
82863|1298|76|1|16|Email|1
47041|229|19|1|23|Chat|4
71757|843|16|2|35|Chat|4
60645|1460|100|5|16|Call|2
57618|1730|53|4|15|Email|5
89852|1721|82|3|27|Email|2
46402|1583|49|3|45|Call|1
33586|1770|76|1|47|Chat|1
41871|483|25|2|49|Call|1
30134|1473|26|3|14|Chat|4
89663|1179|96|4|31|In-Person|5
16895|1109|66|2|30|In-Person|5
86644|584|45|1|19|In-Person|2
16824|885|14|3|11|In-Person|2
57584|71|19|5|19|Call|2
77140|399|48|3|20|In-Person|3
1056|1668|75|5|3|Chat|1
70189|1756|81|5|20|Call|3
50685|1253|46|4|24|Email|2
42427|528|88|5|18|Call|1
89251|1751|73|1|2|Call|3
98094|442|69|3|31|In-Person|1
16454|572|3|2|2|Call|3
79757|817|87|5|47|Chat|4
97910|634|48|3|19|Chat|4
69817|757|90|5|11|In-Person|5
98872|1272|3|2|24|In-Person|4
92890|1436|56|3|6|Call|5
52466|1677|9|4|14|Call|1
14975|312|77|2|35|Chat|3
40429|78|5|3|15|Call|3
55164|1103|66|2|6|In-Person|5
19452|1304|96|1|47|Call|1
35511|925|72|4|23|In-Person|3
74786|582|14|3|45|In-Person|3
99744|1016|15|1|17|Chat|1
4895|139|99|5|43|Email|4
58904|342|55|3|2|Email|2
34758|63|98|2|1|Chat|1
59965|100|16|5|50|Chat|2
62802|1069|49|1|18|Call|3
69230|180|99|2|42|Email|5
26029|716|1|5|34|Chat|2
15958|309|75|5|15|Chat|4
87179|1499|67|3|46|Call|1
3416|1692|3|4|24|In-Person|1
7200|1|19|1|49|In-Person|5
27837|432|81|1|19|Chat|3
14447|56|19|2|34|In-Person|2
53060|238|51|4|19|Chat|5
18407|757|87|3|3|Chat|4
96724|429|49|5|21|In-Person|1
97377|1041|40|5|19|Email|5
12670|592|38|4|47|In-Person|2
21902|1606|35|2|19|In-Person|2
44630|1185|85|3|11|Call|3
62191|317|66|3|27|In-Person|1
80321|486|60|5|38|Email|5
5859|1444|77|3|47|In-Person|1
8763|1284|58|5|32|In-Person|4
44244|95|87|3|2|In-Person|5
